,Unnamed: 0.2,Unnamed: 0.1,filepath,Unnamed: 0,db,spectra,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name,buaa-patient,buaa-image_type,customdb-patient,new_filetype,split
276,276,276,data/BUAA/BUAAVISNIR/76/28.bmp,2249,buaa,nir,28.bmp,buaa-76-28.jpg,,,bmp,mongo,3.0,0.52,0.18,Surprise,76.0,affection,,jpg,val
277,277,277,data/BUAA/BUAAVISNIR/17/2.bmp,2265,buaa,nir,2.bmp,buaa-17-2.jpg,,,bmp,mongo,0.0,0.35,-0.03,Neutral,17.0,neutral,,jpg,train
278,278,278,data/BUAA/BUAAVISNIR/17/22.bmp,2283,buaa,nir,22.bmp,buaa-17-22.jpg,,,bmp,mongo,1.0,0.94,0.17,Happy,17.0,affection,,jpg,train
279,279,279,data/BUAA/BUAAVISNIR/17/24.bmp,2285,buaa,nir,24.bmp,buaa-17-24.jpg,,,bmp,mongo,0.0,-0.15,0.03,Neutral,17.0,affection,,jpg,train
280,280,280,data/BUAA/BUAAVISNIR/17/26.bmp,2287,buaa,nir,26.bmp,buaa-17-26.jpg,,,bmp,mongo,2.0,-0.57,-0.08,Sad,17.0,affection,,jpg,train
281,281,281,data/BUAA/BUAAVISNIR/17/28.bmp,2289,buaa,nir,28.bmp,buaa-17-28.jpg,,,bmp,mongo,3.0,0.4,0.85,Surprise,17.0,affection,,jpg,train
282,282,282,data/BUAA/BUAAVISNIR/41/2.bmp,2305,buaa,nir,2.bmp,buaa-41-2.jpg,,,bmp,mongo,0.0,0.0,0.07,Neutral,41.0,neutral,,jpg,train
283,283,283,data/BUAA/BUAAVISNIR/41/22.bmp,2323,buaa,nir,22.bmp,buaa-41-22.jpg,,,bmp,mongo,1.0,0.87,0.07,Happy,41.0,affection,,jpg,train
284,284,284,data/BUAA/BUAAVISNIR/41/24.bmp,2325,buaa,nir,24.bmp,buaa-41-24.jpg,,,bmp,mongo,4.0,-0.09,0.81,Fear,41.0,affection,,jpg,train
285,285,285,data/BUAA/BUAAVISNIR/41/26.bmp,2327,buaa,nir,26.bmp,buaa-41-26.jpg,,,bmp,mongo,0.0,-0.16,0.13,Neutral,41.0,affection,,jpg,train
286,286,286,data/BUAA/BUAAVISNIR/41/28.bmp,2329,buaa,nir,28.bmp,buaa-41-28.jpg,,,bmp,mongo,4.0,-0.11,0.77,Fear,41.0,affection,,jpg,train
287,287,287,data/BUAA/BUAAVISNIR/91/2.bmp,2345,buaa,nir,2.bmp,buaa-91-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,91.0,neutral,,jpg,train
288,288,288,data/BUAA/BUAAVISNIR/91/22.bmp,2363,buaa,nir,22.bmp,buaa-91-22.jpg,,,bmp,mongo,1.0,0.93,0.2,Happy,91.0,affection,,jpg,train
289,289,289,data/BUAA/BUAAVISNIR/91/24.bmp,2365,buaa,nir,24.bmp,buaa-91-24.jpg,,,bmp,mongo,2.0,-0.21,-0.12,Sad,91.0,affection,,jpg,train
290,290,290,data/BUAA/BUAAVISNIR/91/26.bmp,2367,buaa,nir,26.bmp,buaa-91-26.jpg,,,bmp,mongo,2.0,-0.8,-0.38,Sad,91.0,affection,,jpg,train
291,291,291,data/BUAA/BUAAVISNIR/91/28.bmp,2369,buaa,nir,28.bmp,buaa-91-28.jpg,,,bmp,mongo,4.0,-0.13,0.77,Fear,91.0,affection,,jpg,train
292,292,292,data/BUAA/BUAAVISNIR/65/2.bmp,2385,buaa,nir,2.bmp,buaa-65-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,65.0,neutral,,jpg,train
293,293,293,data/BUAA/BUAAVISNIR/65/22.bmp,2403,buaa,nir,22.bmp,buaa-65-22.jpg,,,bmp,mongo,1.0,0.81,0.13,Happy,65.0,affection,,jpg,train
294,294,294,data/BUAA/BUAAVISNIR/65/24.bmp,2405,buaa,nir,24.bmp,buaa-65-24.jpg,,,bmp,mongo,2.0,-0.54,-0.12,Sad,65.0,affection,,jpg,train
295,295,295,data/BUAA/BUAAVISNIR/65/26.bmp,2407,buaa,nir,26.bmp,buaa-65-26.jpg,,,bmp,mongo,2.0,-0.79,-0.43,Sad,65.0,affection,,jpg,train
296,296,296,data/BUAA/BUAAVISNIR/65/28.bmp,2409,buaa,nir,28.bmp,buaa-65-28.jpg,,,bmp,mongo,3.0,0.39,0.89,Surprise,65.0,affection,,jpg,train
297,297,297,data/BUAA/BUAAVISNIR/141/2.bmp,2425,buaa,nir,2.bmp,buaa-141-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,141.0,neutral,,jpg,val
298,298,298,data/BUAA/BUAAVISNIR/141/22.bmp,2443,buaa,nir,22.bmp,buaa-141-22.jpg,,,bmp,mongo,1.0,0.47,0.31,Happy,141.0,affection,,jpg,val
299,299,299,data/BUAA/BUAAVISNIR/141/24.bmp,2445,buaa,nir,24.bmp,buaa-141-24.jpg,,,bmp,mongo,0.0,-0.1,0.06,Neutral,141.0,affection,,jpg,val
300,300,300,data/BUAA/BUAAVISNIR/141/26.bmp,2447,buaa,nir,26.bmp,buaa-141-26.jpg,,,bmp,mongo,6.0,-0.39,0.76,Anger,141.0,affection,,jpg,val
301,301,301,data/BUAA/BUAAVISNIR/141/28.bmp,2449,buaa,nir,28.bmp,buaa-141-28.jpg,,,bmp,mongo,4.0,-0.1,0.78,Fear,141.0,affection,,jpg,val
302,302,302,data/BUAA/BUAAVISNIR/101/2.bmp,2465,buaa,nir,2.bmp,buaa-101-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,101.0,neutral,,jpg,val
303,303,303,data/BUAA/BUAAVISNIR/101/22.bmp,2483,buaa,nir,22.bmp,buaa-101-22.jpg,,,bmp,mongo,1.0,0.21,0.62,Happy,101.0,affection,,jpg,val
304,304,304,data/BUAA/BUAAVISNIR/101/24.bmp,2485,buaa,nir,24.bmp,buaa-101-24.jpg,,,bmp,mongo,0.0,-0.21,0.06,Neutral,101.0,affection,,jpg,val
305,305,305,data/BUAA/BUAAVISNIR/101/26.bmp,2487,buaa,nir,26.bmp,buaa-101-26.jpg,,,bmp,mongo,1.0,0.49,0.35,Happy,101.0,affection,,jpg,val
306,306,306,data/BUAA/BUAAVISNIR/101/28.bmp,2489,buaa,nir,28.bmp,buaa-101-28.jpg,,,bmp,mongo,4.0,-0.12,0.81,Fear,101.0,affection,,jpg,val
307,307,307,data/BUAA/BUAAVISNIR/23/2.bmp,2505,buaa,nir,2.bmp,buaa-23-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,23.0,neutral,,jpg,train
308,308,308,data/BUAA/BUAAVISNIR/23/22.bmp,2523,buaa,nir,22.bmp,buaa-23-22.jpg,,,bmp,mongo,1.0,0.95,0.18,Happy,23.0,affection,,jpg,train
309,309,309,data/BUAA/BUAAVISNIR/23/24.bmp,2525,buaa,nir,24.bmp,buaa-23-24.jpg,,,bmp,mongo,0.0,0.03,-0.6,Neutral,23.0,affection,,jpg,train
310,310,310,data/BUAA/BUAAVISNIR/23/26.bmp,2527,buaa,nir,26.bmp,buaa-23-26.jpg,,,bmp,mongo,2.0,-0.82,-0.1,Sad,23.0,affection,,jpg,train
311,311,311,data/BUAA/BUAAVISNIR/23/28.bmp,2529,buaa,nir,28.bmp,buaa-23-28.jpg,,,bmp,mongo,1.0,0.59,0.15,Happy,23.0,affection,,jpg,train
312,312,312,data/BUAA/BUAAVISNIR/98/2.bmp,2545,buaa,nir,2.bmp,buaa-98-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,98.0,neutral,,jpg,test
313,313,313,data/BUAA/BUAAVISNIR/98/22.bmp,2563,buaa,nir,22.bmp,buaa-98-22.jpg,,,bmp,mongo,1.0,0.56,0.18,Happy,98.0,affection,,jpg,test
314,314,314,data/BUAA/BUAAVISNIR/98/24.bmp,2565,buaa,nir,24.bmp,buaa-98-24.jpg,,,bmp,mongo,0.0,0.06,-0.05,Neutral,98.0,affection,,jpg,test
315,315,315,data/BUAA/BUAAVISNIR/98/26.bmp,2567,buaa,nir,26.bmp,buaa-98-26.jpg,,,bmp,mongo,0.0,0.0,-0.01,Neutral,98.0,affection,,jpg,test
316,316,316,data/BUAA/BUAAVISNIR/98/28.bmp,2569,buaa,nir,28.bmp,buaa-98-28.jpg,,,bmp,mongo,3.0,0.25,0.89,Surprise,98.0,affection,,jpg,test
317,317,317,data/BUAA/BUAAVISNIR/102/2.bmp,2585,buaa,nir,2.bmp,buaa-102-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,102.0,neutral,,jpg,train
318,318,318,data/BUAA/BUAAVISNIR/102/22.bmp,2603,buaa,nir,22.bmp,buaa-102-22.jpg,,,bmp,mongo,1.0,0.73,0.14,Happy,102.0,affection,,jpg,train
319,319,319,data/BUAA/BUAAVISNIR/102/24.bmp,2605,buaa,nir,24.bmp,buaa-102-24.jpg,,,bmp,mongo,0.0,0.08,-0.59,Neutral,102.0,affection,,jpg,train
320,320,320,data/BUAA/BUAAVISNIR/102/26.bmp,2607,buaa,nir,26.bmp,buaa-102-26.jpg,,,bmp,mongo,0.0,-0.2,-0.18,Neutral,102.0,affection,,jpg,train
321,321,321,data/BUAA/BUAAVISNIR/102/28.bmp,2609,buaa,nir,28.bmp,buaa-102-28.jpg,,,bmp,mongo,4.0,-0.18,0.78,Fear,102.0,affection,,jpg,train
322,322,322,data/BUAA/BUAAVISNIR/104/2.bmp,2625,buaa,nir,2.bmp,buaa-104-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,104.0,neutral,,jpg,test
323,323,323,data/BUAA/BUAAVISNIR/104/22.bmp,2643,buaa,nir,22.bmp,buaa-104-22.jpg,,,bmp,mongo,1.0,0.41,0.26,Happy,104.0,affection,,jpg,test
324,324,324,data/BUAA/BUAAVISNIR/104/24.bmp,2645,buaa,nir,24.bmp,buaa-104-24.jpg,,,bmp,mongo,6.0,-0.53,0.18,Anger,104.0,affection,,jpg,test
325,325,325,data/BUAA/BUAAVISNIR/104/26.bmp,2647,buaa,nir,26.bmp,buaa-104-26.jpg,,,bmp,mongo,0.0,0.22,-0.56,Neutral,104.0,affection,,jpg,test
326,326,326,data/BUAA/BUAAVISNIR/104/28.bmp,2649,buaa,nir,28.bmp,buaa-104-28.jpg,,,bmp,mongo,3.0,0.41,0.85,Surprise,104.0,affection,,jpg,test
327,327,327,data/BUAA/BUAAVISNIR/44/2.bmp,2665,buaa,nir,2.bmp,buaa-44-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,44.0,neutral,,jpg,train
328,328,328,data/BUAA/BUAAVISNIR/44/22.bmp,2683,buaa,nir,22.bmp,buaa-44-22.jpg,,,bmp,mongo,1.0,0.53,0.17,Happy,44.0,affection,,jpg,train
329,329,329,data/BUAA/BUAAVISNIR/44/24.bmp,2685,buaa,nir,24.bmp,buaa-44-24.jpg,,,bmp,mongo,5.0,-0.69,0.49,Disgust,44.0,affection,,jpg,train
330,330,330,data/BUAA/BUAAVISNIR/44/26.bmp,2687,buaa,nir,26.bmp,buaa-44-26.jpg,,,bmp,mongo,0.0,0.17,-0.27,Neutral,44.0,affection,,jpg,train
331,331,331,data/BUAA/BUAAVISNIR/44/28.bmp,2689,buaa,nir,28.bmp,buaa-44-28.jpg,,,bmp,mongo,1.0,0.49,0.33,Happy,44.0,affection,,jpg,train
332,332,332,data/BUAA/BUAAVISNIR/133/2.bmp,2705,buaa,nir,2.bmp,buaa-133-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,133.0,neutral,,jpg,train
333,333,333,data/BUAA/BUAAVISNIR/133/22.bmp,2723,buaa,nir,22.bmp,buaa-133-22.jpg,,,bmp,mongo,1.0,0.96,0.12,Happy,133.0,affection,,jpg,train
334,334,334,data/BUAA/BUAAVISNIR/133/24.bmp,2725,buaa,nir,24.bmp,buaa-133-24.jpg,,,bmp,mongo,6.0,-0.54,0.74,Anger,133.0,affection,,jpg,train
335,335,335,data/BUAA/BUAAVISNIR/133/26.bmp,2727,buaa,nir,26.bmp,buaa-133-26.jpg,,,bmp,mongo,6.0,-0.3,0.75,Anger,133.0,affection,,jpg,train
336,336,336,data/BUAA/BUAAVISNIR/133/28.bmp,2729,buaa,nir,28.bmp,buaa-133-28.jpg,,,bmp,mongo,4.0,-0.12,0.76,Fear,133.0,affection,,jpg,train
337,337,337,data/BUAA/BUAAVISNIR/57/2.bmp,2745,buaa,nir,2.bmp,buaa-57-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,57.0,neutral,,jpg,train
338,338,338,data/BUAA/BUAAVISNIR/57/22.bmp,2763,buaa,nir,22.bmp,buaa-57-22.jpg,,,bmp,mongo,1.0,0.87,0.13,Happy,57.0,affection,,jpg,train
339,339,339,data/BUAA/BUAAVISNIR/57/24.bmp,2765,buaa,nir,24.bmp,buaa-57-24.jpg,,,bmp,mongo,2.0,-0.8,-0.36,Sad,57.0,affection,,jpg,train
340,340,340,data/BUAA/BUAAVISNIR/57/26.bmp,2767,buaa,nir,26.bmp,buaa-57-26.jpg,,,bmp,mongo,0.0,0.1,0.26,Neutral,57.0,affection,,jpg,train
341,341,341,data/BUAA/BUAAVISNIR/57/28.bmp,2769,buaa,nir,28.bmp,buaa-57-28.jpg,,,bmp,mongo,4.0,-0.13,0.78,Fear,57.0,affection,,jpg,train
342,342,342,data/BUAA/BUAAVISNIR/39/2.bmp,2785,buaa,nir,2.bmp,buaa-39-2.jpg,,,bmp,mongo,0.0,-0.04,-0.21,Neutral,39.0,neutral,,jpg,train
343,343,343,data/BUAA/BUAAVISNIR/39/22.bmp,2803,buaa,nir,22.bmp,buaa-39-22.jpg,,,bmp,mongo,1.0,0.9,-0.06,Happy,39.0,affection,,jpg,train
344,344,344,data/BUAA/BUAAVISNIR/39/24.bmp,2805,buaa,nir,24.bmp,buaa-39-24.jpg,,,bmp,mongo,2.0,-0.6,-0.12,Sad,39.0,affection,,jpg,train
345,345,345,data/BUAA/BUAAVISNIR/39/26.bmp,2807,buaa,nir,26.bmp,buaa-39-26.jpg,,,bmp,mongo,0.0,-0.02,-0.08,Neutral,39.0,affection,,jpg,train
346,346,346,data/BUAA/BUAAVISNIR/39/28.bmp,2809,buaa,nir,28.bmp,buaa-39-28.jpg,,,bmp,mongo,4.0,-0.01,0.92,Fear,39.0,affection,,jpg,train
347,347,347,data/BUAA/BUAAVISNIR/28/2.bmp,2825,buaa,nir,2.bmp,buaa-28-2.jpg,,,bmp,mongo,0.0,-0.02,0.15,Neutral,28.0,neutral,,jpg,train
348,348,348,data/BUAA/BUAAVISNIR/28/22.bmp,2843,buaa,nir,22.bmp,buaa-28-22.jpg,,,bmp,mongo,1.0,0.73,0.03,Happy,28.0,affection,,jpg,train
349,349,349,data/BUAA/BUAAVISNIR/28/24.bmp,2845,buaa,nir,24.bmp,buaa-28-24.jpg,,,bmp,mongo,0.0,0.5,-0.21,Neutral,28.0,affection,,jpg,train
350,350,350,data/BUAA/BUAAVISNIR/28/26.bmp,2847,buaa,nir,26.bmp,buaa-28-26.jpg,,,bmp,mongo,1.0,0.9,-0.11,Happy,28.0,affection,,jpg,train
351,351,351,data/BUAA/BUAAVISNIR/28/28.bmp,2849,buaa,nir,28.bmp,buaa-28-28.jpg,,,bmp,mongo,1.0,0.85,0.33,Happy,28.0,affection,,jpg,train
352,352,352,data/BUAA/BUAAVISNIR/138/2.bmp,2865,buaa,nir,2.bmp,buaa-138-2.jpg,,,bmp,mongo,0.0,0.23,-0.16,Neutral,138.0,neutral,,jpg,test
353,353,353,data/BUAA/BUAAVISNIR/138/22.bmp,2883,buaa,nir,22.bmp,buaa-138-22.jpg,,,bmp,mongo,1.0,0.86,0.3,Happy,138.0,affection,,jpg,test
354,354,354,data/BUAA/BUAAVISNIR/138/24.bmp,2885,buaa,nir,24.bmp,buaa-138-24.jpg,,,bmp,mongo,6.0,-0.44,0.63,Anger,138.0,affection,,jpg,test
355,355,355,data/BUAA/BUAAVISNIR/138/26.bmp,2887,buaa,nir,26.bmp,buaa-138-26.jpg,,,bmp,mongo,2.0,-0.5,-0.18,Sad,138.0,affection,,jpg,test
356,356,356,data/BUAA/BUAAVISNIR/138/28.bmp,2889,buaa,nir,28.bmp,buaa-138-28.jpg,,,bmp,mongo,3.0,0.54,0.32,Surprise,138.0,affection,,jpg,test
357,357,357,data/BUAA/BUAAVISNIR/103/2.bmp,2905,buaa,nir,2.bmp,buaa-103-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,103.0,neutral,,jpg,val
358,358,358,data/BUAA/BUAAVISNIR/103/22.bmp,2923,buaa,nir,22.bmp,buaa-103-22.jpg,,,bmp,mongo,1.0,0.84,0.38,Happy,103.0,affection,,jpg,val
359,359,359,data/BUAA/BUAAVISNIR/103/24.bmp,2925,buaa,nir,24.bmp,buaa-103-24.jpg,,,bmp,mongo,5.0,-0.68,0.47,Disgust,103.0,affection,,jpg,val
360,360,360,data/BUAA/BUAAVISNIR/103/26.bmp,2927,buaa,nir,26.bmp,buaa-103-26.jpg,,,bmp,mongo,0.0,-0.41,-0.78,Neutral,103.0,affection,,jpg,val
361,361,361,data/BUAA/BUAAVISNIR/103/28.bmp,2929,buaa,nir,28.bmp,buaa-103-28.jpg,,,bmp,mongo,3.0,0.39,0.88,Surprise,103.0,affection,,jpg,val
362,362,362,data/BUAA/BUAAVISNIR/136/2.bmp,2945,buaa,nir,2.bmp,buaa-136-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,136.0,neutral,,jpg,val
363,363,363,data/BUAA/BUAAVISNIR/136/22.bmp,2963,buaa,nir,22.bmp,buaa-136-22.jpg,,,bmp,mongo,1.0,0.83,0.13,Happy,136.0,affection,,jpg,val
364,364,364,data/BUAA/BUAAVISNIR/136/24.bmp,2965,buaa,nir,24.bmp,buaa-136-24.jpg,,,bmp,mongo,2.0,-0.85,-0.48,Sad,136.0,affection,,jpg,val
365,365,365,data/BUAA/BUAAVISNIR/136/26.bmp,2967,buaa,nir,26.bmp,buaa-136-26.jpg,,,bmp,mongo,7.0,-0.58,0.65,Contempt,136.0,affection,,jpg,val
366,366,366,data/BUAA/BUAAVISNIR/136/28.bmp,2969,buaa,nir,28.bmp,buaa-136-28.jpg,,,bmp,mongo,4.0,-0.9,0.06,Fear,136.0,affection,,jpg,val
367,367,367,data/BUAA/BUAAVISNIR/75/2.bmp,2985,buaa,nir,2.bmp,buaa-75-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,75.0,neutral,,jpg,train
368,368,368,data/BUAA/BUAAVISNIR/75/22.bmp,3003,buaa,nir,22.bmp,buaa-75-22.jpg,,,bmp,mongo,1.0,0.9,0.13,Happy,75.0,affection,,jpg,train
369,369,369,data/BUAA/BUAAVISNIR/75/24.bmp,3005,buaa,nir,24.bmp,buaa-75-24.jpg,,,bmp,mongo,1.0,0.49,-0.24,Happy,75.0,affection,,jpg,train
370,370,370,data/BUAA/BUAAVISNIR/75/26.bmp,3007,buaa,nir,26.bmp,buaa-75-26.jpg,,,bmp,mongo,7.0,0.31,0.52,Contempt,75.0,affection,,jpg,train
371,371,371,data/BUAA/BUAAVISNIR/75/28.bmp,3009,buaa,nir,28.bmp,buaa-75-28.jpg,,,bmp,mongo,3.0,0.53,0.36,Surprise,75.0,affection,,jpg,train
372,372,372,data/BUAA/BUAAVISNIR/149/2.bmp,3025,buaa,nir,2.bmp,buaa-149-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,149.0,neutral,,jpg,train
373,373,373,data/BUAA/BUAAVISNIR/149/22.bmp,3043,buaa,nir,22.bmp,buaa-149-22.jpg,,,bmp,mongo,1.0,0.78,0.35,Happy,149.0,affection,,jpg,train
374,374,374,data/BUAA/BUAAVISNIR/149/24.bmp,3045,buaa,nir,24.bmp,buaa-149-24.jpg,,,bmp,mongo,2.0,-0.47,-0.39,Sad,149.0,affection,,jpg,train
375,375,375,data/BUAA/BUAAVISNIR/149/26.bmp,3047,buaa,nir,26.bmp,buaa-149-26.jpg,,,bmp,mongo,0.0,0.19,-0.52,Neutral,149.0,affection,,jpg,train
376,376,376,data/BUAA/BUAAVISNIR/149/28.bmp,3049,buaa,nir,28.bmp,buaa-149-28.jpg,,,bmp,mongo,3.0,0.42,0.86,Surprise,149.0,affection,,jpg,train
377,377,377,data/BUAA/BUAAVISNIR/50/2.bmp,3065,buaa,nir,2.bmp,buaa-50-2.jpg,,,bmp,mongo,0.0,0.19,-0.2,Neutral,50.0,neutral,,jpg,val
378,378,378,data/BUAA/BUAAVISNIR/50/22.bmp,3083,buaa,nir,22.bmp,buaa-50-22.jpg,,,bmp,mongo,1.0,0.87,0.24,Happy,50.0,affection,,jpg,val
379,379,379,data/BUAA/BUAAVISNIR/50/24.bmp,3085,buaa,nir,24.bmp,buaa-50-24.jpg,,,bmp,mongo,6.0,-0.29,0.19,Anger,50.0,affection,,jpg,val
380,380,380,data/BUAA/BUAAVISNIR/50/26.bmp,3087,buaa,nir,26.bmp,buaa-50-26.jpg,,,bmp,mongo,2.0,-0.29,-0.3,Sad,50.0,affection,,jpg,val
381,381,381,data/BUAA/BUAAVISNIR/50/28.bmp,3089,buaa,nir,28.bmp,buaa-50-28.jpg,,,bmp,mongo,4.0,-0.45,-0.23,Fear,50.0,affection,,jpg,val
382,382,382,data/BUAA/BUAAVISNIR/21/2.bmp,3105,buaa,nir,2.bmp,buaa-21-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,21.0,neutral,,jpg,train
383,383,383,data/BUAA/BUAAVISNIR/21/22.bmp,3123,buaa,nir,22.bmp,buaa-21-22.jpg,,,bmp,mongo,1.0,0.86,0.34,Happy,21.0,affection,,jpg,train
384,384,384,data/BUAA/BUAAVISNIR/21/24.bmp,3125,buaa,nir,24.bmp,buaa-21-24.jpg,,,bmp,mongo,0.0,-0.06,-0.23,Neutral,21.0,affection,,jpg,train
385,385,385,data/BUAA/BUAAVISNIR/21/26.bmp,3127,buaa,nir,26.bmp,buaa-21-26.jpg,,,bmp,mongo,2.0,-0.21,-0.14,Sad,21.0,affection,,jpg,train
386,386,386,data/BUAA/BUAAVISNIR/21/28.bmp,3129,buaa,nir,28.bmp,buaa-21-28.jpg,,,bmp,mongo,4.0,-0.12,0.76,Fear,21.0,affection,,jpg,train
387,387,387,data/BUAA/BUAAVISNIR/125/2.bmp,3145,buaa,nir,2.bmp,buaa-125-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,125.0,neutral,,jpg,test
388,388,388,data/BUAA/BUAAVISNIR/125/22.bmp,3163,buaa,nir,22.bmp,buaa-125-22.jpg,,,bmp,mongo,1.0,0.55,0.18,Happy,125.0,affection,,jpg,test
389,389,389,data/BUAA/BUAAVISNIR/125/24.bmp,3165,buaa,nir,24.bmp,buaa-125-24.jpg,,,bmp,mongo,0.0,-0.1,-0.06,Neutral,125.0,affection,,jpg,test
390,390,390,data/BUAA/BUAAVISNIR/125/26.bmp,3167,buaa,nir,26.bmp,buaa-125-26.jpg,,,bmp,mongo,0.0,-0.13,-0.22,Neutral,125.0,affection,,jpg,test
391,391,391,data/BUAA/BUAAVISNIR/125/28.bmp,3169,buaa,nir,28.bmp,buaa-125-28.jpg,,,bmp,mongo,4.0,-0.11,0.76,Fear,125.0,affection,,jpg,test
392,392,392,data/BUAA/BUAAVISNIR/143/2.bmp,3185,buaa,nir,2.bmp,buaa-143-2.jpg,,,bmp,mongo,0.0,0.2,0.05,Neutral,143.0,neutral,,jpg,train
393,393,393,data/BUAA/BUAAVISNIR/143/22.bmp,3203,buaa,nir,22.bmp,buaa-143-22.jpg,,,bmp,mongo,1.0,0.93,0.11,Happy,143.0,affection,,jpg,train
394,394,394,data/BUAA/BUAAVISNIR/143/24.bmp,3205,buaa,nir,24.bmp,buaa-143-24.jpg,,,bmp,mongo,6.0,-0.42,0.77,Anger,143.0,affection,,jpg,train
395,395,395,data/BUAA/BUAAVISNIR/143/26.bmp,3207,buaa,nir,26.bmp,buaa-143-26.jpg,,,bmp,mongo,5.0,-0.7,0.48,Disgust,143.0,affection,,jpg,train
396,396,396,data/BUAA/BUAAVISNIR/143/28.bmp,3209,buaa,nir,28.bmp,buaa-143-28.jpg,,,bmp,mongo,3.0,0.44,0.84,Surprise,143.0,affection,,jpg,train
397,397,397,data/BUAA/BUAAVISNIR/87/2.bmp,3225,buaa,nir,2.bmp,buaa-87-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,87.0,neutral,,jpg,val
398,398,398,data/BUAA/BUAAVISNIR/87/22.bmp,3243,buaa,nir,22.bmp,buaa-87-22.jpg,,,bmp,mongo,1.0,0.77,0.14,Happy,87.0,affection,,jpg,val
399,399,399,data/BUAA/BUAAVISNIR/87/24.bmp,3245,buaa,nir,24.bmp,buaa-87-24.jpg,,,bmp,mongo,2.0,-0.6,-0.4,Sad,87.0,affection,,jpg,val
400,400,400,data/BUAA/BUAAVISNIR/87/26.bmp,3247,buaa,nir,26.bmp,buaa-87-26.jpg,,,bmp,mongo,2.0,-0.24,-0.16,Sad,87.0,affection,,jpg,val
401,401,401,data/BUAA/BUAAVISNIR/87/28.bmp,3249,buaa,nir,28.bmp,buaa-87-28.jpg,,,bmp,mongo,3.0,0.37,0.85,Surprise,87.0,affection,,jpg,val
402,402,402,data/BUAA/BUAAVISNIR/126/2.bmp,3265,buaa,nir,2.bmp,buaa-126-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,126.0,neutral,,jpg,train
403,403,403,data/BUAA/BUAAVISNIR/126/22.bmp,3283,buaa,nir,22.bmp,buaa-126-22.jpg,,,bmp,mongo,1.0,0.52,0.2,Happy,126.0,affection,,jpg,train
404,404,404,data/BUAA/BUAAVISNIR/126/24.bmp,3285,buaa,nir,24.bmp,buaa-126-24.jpg,,,bmp,mongo,1.0,0.5,0.31,Happy,126.0,affection,,jpg,train
405,405,405,data/BUAA/BUAAVISNIR/126/26.bmp,3287,buaa,nir,26.bmp,buaa-126-26.jpg,,,bmp,mongo,1.0,0.72,-0.07,Happy,126.0,affection,,jpg,train
406,406,406,data/BUAA/BUAAVISNIR/126/28.bmp,3289,buaa,nir,28.bmp,buaa-126-28.jpg,,,bmp,mongo,4.0,-0.11,0.77,Fear,126.0,affection,,jpg,train
407,407,407,data/BUAA/BUAAVISNIR/107/2.bmp,3305,buaa,nir,2.bmp,buaa-107-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,107.0,neutral,,jpg,val
408,408,408,data/BUAA/BUAAVISNIR/107/22.bmp,3323,buaa,nir,22.bmp,buaa-107-22.jpg,,,bmp,mongo,1.0,0.98,0.09,Happy,107.0,affection,,jpg,val
409,409,409,data/BUAA/BUAAVISNIR/107/24.bmp,3325,buaa,nir,24.bmp,buaa-107-24.jpg,,,bmp,mongo,0.0,0.11,-0.21,Neutral,107.0,affection,,jpg,val
410,410,410,data/BUAA/BUAAVISNIR/107/26.bmp,3327,buaa,nir,26.bmp,buaa-107-26.jpg,,,bmp,mongo,2.0,-0.14,-0.04,Sad,107.0,affection,,jpg,val
411,411,411,data/BUAA/BUAAVISNIR/107/28.bmp,3329,buaa,nir,28.bmp,buaa-107-28.jpg,,,bmp,mongo,3.0,0.32,0.79,Surprise,107.0,affection,,jpg,val
412,412,412,data/BUAA/BUAAVISNIR/48/2.bmp,3345,buaa,nir,2.bmp,buaa-48-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,48.0,neutral,,jpg,test
413,413,413,data/BUAA/BUAAVISNIR/48/22.bmp,3363,buaa,nir,22.bmp,buaa-48-22.jpg,,,bmp,mongo,1.0,0.94,0.17,Happy,48.0,affection,,jpg,test
